Domain,Website Status,SPF,DKIM,DMARC
cahercalla.ie,Live (HTTP),v=spf1 +ip4:142.132.206.101 +include:spf.protection.outlook.com +include:spf.topsec.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAu92pKy5QmVyopoLW6sY4RXyBUjIQN18Eb0ixjuSe6YlDiA0b33CIgLJxugKslhfIPq8a0dZDaXboEGbMyKgdWxHn75Hc9pxl/QqsItb30au5q+A0Qalq58CRnM8dZTUXFf5+7PcK/xL56e3lkfXQN3CB4lYRIWu013OkE61XcE8ox8Efr2V6xowPF3AJsAl0W aQdO71EObrwpH6JTuCp7nQrH5D17assivpl6vRphUePb8Yngl1A+07mFSIdMBCYFRab8Xibr/NFj/Ler6S6VvxyvQcDrlJjn8/DCAKW1w3Vg65qOZMXbq91xzFxFVsgZReJ5yL8W7+zVKpunN28jwIDAQAB;,Not found
stmarysmerrion.ie,No response,Not found,Not found,Not found
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
ballymaloe.ie,Live (HTTP),v=spf1 include:guestline.net include:roomlynx.net -all,Not found,v=DMARC1; p=none;
hilton.com,Live (HTTPS),Not found,Not found,v=DMARC1;p=quarantine;fo=1;rua=mailto:dmarc_rua@hilton.com;ruf=mailto:dmarc_ruf@hilton.com
herbertparkhotel.ie,Live (HTTP),v=spf1 include:spamtitan.tierneys.ie include:spf.protection.outlook.com include:spf.ireshotels.com include:oracleindustry.com -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;
mcdonalds.ie,Live (HTTP),Not found,Not found,Not found
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
tesco.ie,No response,Not found,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
tesco.ie,No response,Not found,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
tesco.ie,No response,Not found,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
tesco.ie,No response,Not found,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
tesco.ie,No response,Not found,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
aldi.ie,Live (HTTP),Not found,Not found,aldi.ie.hosted.dmarc-report.com.v=DMARC1; p=reject; rua=mailto:a556a34f@mxtoolbox.dmarc-report.com; ruf=mailto:a556a34f@forensics.dmarc-report.com; adkim=r; aspf=r; fo=1
dunnesstores.com,Live (HTTP),Not found,Not found,v=DMARC1; p=none; rua=mailto:rua@dunnes.ie
tesco.ie,No response,v=spf1 include:spf-00492d01.pphosted.com ip4:212.140.180.250 include:spf.mtasv.net include:servers.mcsv.net ip4:212.140.187.24 ip4:212.140.189.59 ip4:93.91.28.54 ip4:94.125.18.60/31 -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
tesco.ie,No response,v=spf1 include:spf-00492d01.pphosted.com ip4:212.140.180.250 include:spf.mtasv.net include:servers.mcsv.net ip4:212.140.187.24 ip4:212.140.189.59 ip4:93.91.28.54 ip4:94.125.18.60/31 -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
tesco.ie,No response,v=spf1 include:spf-00492d01.pphosted.com ip4:212.140.180.250 include:spf.mtasv.net include:servers.mcsv.net ip4:212.140.187.24 ip4:212.140.189.59 ip4:93.91.28.54 ip4:94.125.18.60/31 -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
tesco.ie,No response,v=spf1 include:spf-00492d01.pphosted.com ip4:212.140.180.250 include:spf.mtasv.net include:servers.mcsv.net ip4:212.140.187.24 ip4:212.140.189.59 ip4:93.91.28.54 ip4:94.125.18.60/31 -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
tesco.ie,No response,v=spf1 include:spf-00492d01.pphosted.com ip4:212.140.180.250 include:spf.mtasv.net include:servers.mcsv.net ip4:212.140.187.24 ip4:212.140.189.59 ip4:93.91.28.54 ip4:94.125.18.60/31 -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
tesco.ie,No response,v=spf1 include:spf-00492d01.pphosted.com ip4:212.140.180.250 include:spf.mtasv.net include:servers.mcsv.net ip4:212.140.187.24 ip4:212.140.189.59 ip4:93.91.28.54 ip4:94.125.18.60/31 -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
tesco.ie,No response,v=spf1 include:spf-00492d01.pphosted.com ip4:212.140.180.250 include:spf.mtasv.net include:servers.mcsv.net ip4:212.140.187.24 ip4:212.140.189.59 ip4:93.91.28.54 ip4:94.125.18.60/31 -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
dubraybooks.ie,Live (HTTP),v=spf1 ip4:168.245.72.207 include:spf.protection.outlook.com include:sendgrid.net -all,Not found,v=DMARC1; p=none;
swampfashion.ie,No response,Not found,Not found,Not found
nextdirect.com,Live (HTTP),v=spf1 include:_u.nextdirect.com._spf.smart.ondmarc.com -all,Not found,v=DMARC1; p=reject; pct=100; sp=reject; rua=mailto:b47e7205@inbox.ondmarc.com; ruf=mailto:b47e7205@inbox.ondmarc.com; adkim=r; aspf=r; fo=0; rf=afrf; ri=3600
anthonyryans.com,Live (HTTP),v=spf1 a mx +ip4:95.154.221.73 +include:spf.protection.outlook.com +include:_spf_cd.spamtitan.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAn7EuA+7CN32g0qnuQT1OsjoVfDzjSIh7WNWNizfLHtgi6IkbjK3euOUl8LKf3xhV9mXUjzBIyuQgh3PV0PZzA9U/4lJi80/O2Nuuwr/COb/rCkh24KFCvfqqAplYHPhgOaFTsLKlFBKcHY6ax/3ErHGiM/01u053XapalOeE8q+wT5ivhFSZBlKbire6Cjyo2 ofxwjikRD6ZALOiayh5N7c+OGM5iLI56IdPCju+9LFdURRtBW1yBFaFjv+prGbovQnBQietW3PtDDolxYiRNhyPSsAJRx8aXLG9J/3Zz6dWrxeW0963URGWV7eZ1mUUQnQVDofKmmiuQpgB791E4QIDAQAB;,v=DMARC1; p=none;
jbsgroup.ie,Live (HTTPS),v=spf1 ip4:91.92.29.82 ip4:62.233.76.18 include:sendgrid.net include:mailanyone.net include:spf.protection.outlook.com include:spf.exclaimer.net -all,Not found,Not found
primark.ie,Live (HTTP),Not found,Not found,v=DMARC1; p=quarantine; rua=mailto:bstnx4lf@ag.dmarcian-eu.com
cumminssports.ie,Live (HTTP),v=spf1 a mx include:relay.mailchannels.net include:spf.protection.outlook.com include:mailgun.org ~all,v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDcbOn0wvcqE8bLRAlbifgQNwSxllvKlxCw5RNI12g/+IUAj6gQWZ8VWQRGPLsveYW3wKVO9ar5F0jATJzBwBVsGay9nqOwRMgwa+bhg0vxulsJXl6DAvhYPQ6GDK2MZ8i43i86It6qTes8kGwUdR0SluItw2RzbMGl871bCZ4DwwIDAQAB;,v=DMARC1; p=none; rua=mailto:9df42002268d44f088964dc9c58d34e6@dmarc-reports.cloudflare.net,mailto:dmarc@cumminssports.ie; ruf=mailto:dmarc@cumminssports.ie; fo=1
buy4now.com,Live (HTTPS),v=spf1 ip6:fdcf:abda:4154::/48 -all,v=spf1 ip6:fdcf:abda:4154::/48 -all,v=spf1 ip6:fdcf:abda:4154::/48 -all
irishcomms.ie,Live (HTTP),v=spf1 ip4:178.250.118.18 ip4:148.252.13.186 include:spf.topsec.com include:spf.turbo-smtp.com include:amazonses.com ip4:192.138.110.14 ip4:192.138.110.15 ip4:192.138.110.232 ip4:192.138.117.78 ip4:192.138.116.77 ip4:192.157.9.134 ~all,Not found,v=DMARC1; p=none;
glennonbrothers.ie,Live (HTTPS),Not found,Not found,Not found
biggsoil.ie,Live (HTTP),v=spf1 a include:spf.blacknight.ie include:spf.protection.outlook.com include:mailgun.org ~all,Not found,v=DMARC1; p=none;
fdsworldwide.com,Live (HTTP),v=spf1 ip4:138.201.44.236 ip4:89.101.236.147 include:spf.protection.outlook.com include:spf.myconnectwise.net include:amazonses.com include:servers.mcsv.net -all,Not found,v=DMARC1; p=none
cantorfitzgerald.ie,Live (HTTP),v=spf1 a:spf-0017d602.pphosted.com a:_spf.bluematrix.com include:spf.protection.outlook.com ~all,Not found,v=DMARC1;p=none;rua=mailto:dff3671eea@rua.easydmarc.us;ruf=mailto:dff3671eea@ruf.easydmarc.us;fo=1;
siginteriors.ie,Live (HTTP),v=spf1 -all,Not found,v=DMARC1; p=reject; rua=mailto:21e415078983506@rep.dmarcanalyzer.com; ruf=mailto:21e415078983506@for.dmarcanalyzer.com; fo=1;
frsnetwork.ie,Live (HTTP),v=spf1 include:transmail.net include:zoho.com include:transmail.net include:spf.protection.outlook.com a:smtp.hosts.co.uk a:athena.hosts.co.uk a:hermes.hosts.co.uk a:outgoing-smtp.namesco.net include:email.freshservice.com ~all,Not found,Not found
bife.ie,Live (HTTP),Not found,Not found,Not found
cls.ie,Live (HTTP),v=spf1 include:spf.mailjet.com include:spf.protection.outlook.com include:27136097.spf10.hubspotemail.net ~all,Not found,v=DMARC1; p=quarantine; rua=mailto:kh@cls.ie; ruf=mailto:kh@cls.ie; fo=1;
statelab.ie,No response,v=spf1 ip4:137.191.238.192/29 ip4:54.229.2.165 ip4:52.30.130.201 include:spf.protection.outlook.com a:fmail.statelab.ie ~all,Not found,Not found
redmills.com,Live (HTTP),Not found,Not found,v=DMARC1; p=quarantine; sp=none;
csn.ie,Live (HTTP),v=spf1 ip4:137.191.239.214 include:spf.protection.outlook.com include:spf.dcsnet.ie -all,Not found,v=DMARC1;p=none;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
adamstowncc.ie,Live (HTTP),v=spf1 include:_spf.google.com ~all,Not found,Not found
crumlincollege.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
inchicorecollege.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
tudublin.ie,Live (HTTP),Not found,Not found,v=DMARC1; p=reject; rua=mailto:xydjhcdp@ag.eu.dmarcian.com;
croninscoaches.com,Live (HTTPS),v=spf1 a:mail.mindaclient.com include:spf.protection.outlook.com -all,Not found,Not found
matthews.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com include:spf.blacknight.ie include:spf1.emailsecurity.app include:spfa.mailendo.com ~all,Not found,v=DMARC1; p=none;
finning.ie,Live (HTTP),v=spf1 +a +mx +ip4:91.210.232.8 include:spf.webhostingireland.ie +ip4:185.43.232.251 ~all,Not found,Not found
corkmarts.com,Live (HTTP),v=spf1 ip4:83.71.159.92 ip4:86.47.86.155 ip4:86.43.101.0 ip4:93.95.80.139 ip4:86.43.101.2 ip4:86.43.101.5 ip4:86.43.101.6 include:spf.protection.outlook.com include:mailgun.org -all,Not found,Not found
glanbia.com,Live (HTTPS),v=spf1 include:eu._netblocks.mimecast.com include:_spf.general.transactional-mail-a.com include:_spf-dc57.sapsf.eu ~all,Not found,v=DMARC1; p=none; rua=mailto:2a703ea43a3d198@rep.dmarcanalyzer.com; ruf=mailto:2a703ea43a3d198@for.dmarcanalyzer.com; fo=1;
plannet21.ie,Live (HTTP),v=spf1 a mx ip4:78.158.111.80 include:mktomail.com -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@plannet21.ie;
appliedmaterials.com,Live (HTTPS),v=spf1 mx include:spf1.workhuman.com include:_spf.google.com include:spf.protection.outlook.com include:spf.messagelabs.com -all,Not found,v=DMARC1; p=reject; fo=1; pct=100; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:DMARC_Report@amat.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,mailto:DMARCFore_Report@amat.com
asiamarket.ie,Live (HTTP),v=spf1 include:de._netblocks.mimecast.com include:spf1.asiamarket.ie include:spf3.asiamarket.ie -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@asiamarket.ie
obrien-ingredients.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:spf.topsec.com ~all,Not found,Not found
mcgeesfood.com,No response,Not found,Not found,Not found
hovione.com,Live (HTTP),v=spf1 a:mail.hovione.com ip4:194.38.130.3  ip4:194.38.130.4 ip4:52.165.90.41 ip4:194.38.130.10 ip4:40.78.154.41 a:spf.ltg.email ip4:18.168.51.200 ip4:18.168.140.58 include:spf.protection.outlook.com include:hv_spf.hovione.com -all,Not found,v=DMARC1; p=quarantine; sp=reject; pct=100; rua=mailto:record_rua@hovione.com; ruf=mailto:record_ruf@hovione.com; fo=1:d:s; aspf=s; adkim=s; rf=afrf; ri=86400
westrock.com,Live (HTTPS),Not found,Not found,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
perrigo.com,Live (HTTP),Not found,Not found,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
sudocrem.com,Live (HTTP),v=spf1 ip4:164.132.160.62 include:_spf.mail.teva include:spf.protection.outlook.com -all,Not found,v=DMARC1;p=reject;fo=1;ri=3600;rua=mailto:dmarc.RUA@tevapharm.com;ruf=mailto:dmarc.RUA@tevapharm.com
baxter.com,Live (HTTP),Not found,Not found,_dmarc.c4.97.5f.02.dns.agari.com.v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:baxter-international@rua.agari.com; ruf=mailto:baxter-international@ruf.agari.com
bbraun.com,Live (HTTPS),Not found,Not found,v=DMARC1; p=reject; rua=mailto:u8jrbwhm@ag.eu.dmarcian.com, mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:u8jrbwhm@fr.eu.dmarcian.com, mailto:dmarc_ruf@emaildefense.proofpoint.com
reynoldslogistics.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
gfbs.ie,Live (HTTPS),v=spf1 ip4:51.83.111.125 ip4:51.68.93.177 ip4:188.165.6.8 ip4:54.36.1.228 ip4:54.36.1.229 ip4:37.187.179.155 include:_spf.google.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApYWK9MtPLlIV4iaXAZAEwKc7fBZjhw14MDEg88JNIsg6mSM0KTnJplxdl8Bac9/W+UbnNjP4R3xFqJh2f4QDy9+55/ttC4Ax2RJPUcnYqZ5TM7GcN/gA6lT1bNDd4tKdYF2+yUhDmjii9qdxJXQSk30fz8GU6xO+yy5mCdTy2j/mVcsMKxQwhslGtaYQBeTgb fLqowSW/jjgaHyI3jc8xe8LOFst25JWzn9grWabsNBjCrcODzPgY2XNvKsyzxlKUxqgbtjHAZc0ws8gwND5L7TLYRh7OF9AlFCipuyXD04bD2jpXtP7TqQgdCYKOUyjo/WqMAo8R2JOMWG9HGjWrwIDAQAB;,Not found
home.kuehne-nagel.com,Live (HTTP),Not found,Not found,Not found
cashandcarrykitchens.ie,Live (HTTP),v=spf1 include:mail.zendesk.com include:spf.protection.outlook.com include:aspmx.pardot.com ip4:185.24.99.18 include:secureserver.net mx include:spf.autopilothq.com include:sendgrid.net include:spf.ess.de.barracudanetworks.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc-reports@cashandcarrykitchens.ie; ruf=mailto:dmarc-failures@cashandcarrykitchens.ie; sp=none; aspf=r;
radissonblu.ie,Live (HTTPS),Not found,san3.radissonhotels.com.edgekey.net.e33035.a.akamaiedge.net.,san3.radissonhotels.com.edgekey.net.e33035.a.akamaiedge.net.
hayes-solicitors.ie,Live (HTTP),Not found,Not found,v=DMARC1;p=none;sp=none;adkim=r;aspf=r;pct=100;fo=1;rf=afrf;ri=86400;rua=mailto:59421f2f29ba464@rep.dmarcanalyzer.com;ruf=mailto:59421f2f29ba464@rep.dmarcanalyzer.com
hollister.com,Live (HTTPS),Not found,Not found,v=DMARC1; p=reject; ruf=mailto:postmaster@hollister.com; fo=1; pct=100
ilac.ie,Live (HTTP),v=spf1 include:mailzone.co.uk -all,Not found,Not found
inva.com,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:mailsenders.netsuite.com a:dispatch-us.ppe-hosted.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:clarissa.lau@inva.com; ruf=mailto:clarissa.lau@inva.com; fo=1
maldronhotelparnellsquare.com,Live (HTTP),Not found,Not found,Not found
mqi.ie,Live (HTTPS),v=spf1 include:_u.mqi.ie._spf.smart.ondmarc.com ~all,Not found,_dmarc.mqi.ie._dmarc.smart.ondmarc.com.v=DMARC1; p=reject; pct=100; sp=none; rua=mailto:5b355004@inbox.ondmarc.com; ruf=mailto:5b355004@inbox.ondmarc.com; adkim=r; aspf=r; fo=1; rf=afrf; ri=3600
ipo.gov.ie,Live (HTTPS),v=spf1 include:jsec.ie -all,Not found,Not found
davenporthotel.ie,Live (HTTP),v=spf1 include:ireshotels.com include:spf.reg365.net ~all,Not found,Not found
radissonblu.com,Live (HTTPS),Not found,Not found,Not found
bluetreesystems.com,No response,v=spf1 ip4:212.17.43.128/29 ip4:84.203.176.32/28 ip4:99.80.80.190 ip4:52.17.17.51 ip4:3.254.33.127 include:spf.protection.outlook.com ~all,Not found,Not found
ballyroe.com,Live (HTTP),v=spf1 mx include:netaffinity.net ~all,Not found,Not found
leestrand.ie,Live (HTTP),v=spf1 a:dispatch-eu.ppe-hosted.com a:coredatacenter.leestrand.ie ~all,Not found,Not found
lakehotel.com,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:netaffinity.net include:spf.emailing.loungeup.com ip4:89.234.97.164 -all,Not found,v=DMARC1; p=none; fo=1; rua=mailto:rua+lakehotel.com@dmarc.barracudanetworks.com; ruf=mailto:ruf+lakehotel.com@dmarc.barracudanetworks.com
glenroyalhotelkildare.com,Live (HTTP),Not found,Not found,Not found
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
tesco.ie,No response,Not found,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
primeline.ie,Live (HTTP),v=spf1 include:_spf.google.com include:_spf.salesforce.com include:spf.protection.outlook.com include:zohomail360.eu ip4:86.47.130.193 ip4:159.134.105.81 ip4:83.71.204.173 ip4:13.110.6.19 ~all,Not found,v=DMARC1; p=none; rua=mailto:trawgfmj@ag.dmarcian-eu.com; ruf=mailto:trawgfmj@fr.dmarcian-eu.com;
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
irishcasings.com,Live (HTTP),v=spf1 mx a:mailon.spamtitan.com include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc@mtcsolutions.ie; fo=1
dunnesstores.com,Live (HTTP),Not found,Not found,v=DMARC1; p=none; rua=mailto:rua@dunnes.ie
stephenscateringequipment.com,Live (HTTP),Not found,Not found,v=DMARC1; p=none; rua=mailto:info@stephenscateringequipment.com
gls.ie,Live (HTTP),Not found,Not found,Not found
maguireinternational.eu,Live (HTTP),v=spf1 a mx include:websitewelcome.com include:relay.k.io ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAz6qm35/C2hSl65WSFrUSfLVwwGFDAmyy/NUEQ7ewkMYolO/X/QWwTFTeianXhHEe+AtcNy8BiMxbuRsrFTuaZ+IYIdHv1XemZMgvVgoiitGsn0q7izJetm2Rg3Gg6kCSff0JCMkVoInxPkUfa9QX9ioHY4NYV2DYslSYz49XBJxjcIGmwu2iwKMa4zReJHorm B9vIHBEFU7vkGiLRK69PcSQ6vUFCLibj9rCr/VgpTDlswJwe3WQlK5X9VGoGdzEByZDvgX4owht9jaqQqE23JIjro1PIZJ69mOoLeyr5/4AVbCOOplTJ1oxI2L5OONU/Xe/gBeInNN5xKkiJN7jFQIDAQAB;,Not found
gamestop.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:mail.zendesk.com include:de._netblocks.mimecast.com ip4:12.25.107.229 -all,Not found,v=DMARC1; p=reject; pct=100; rua=mailto:1d453daa2046248@rep.dmarcanalyzer.com; ruf=mailto:1d453daa2046248@for.dmarcanalyzer.com; fo=1;
cjs.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:spf.theemaillaundry.net include:_spf.mlsend.com ip4:86.43.89.74 ip4:5.134.94.241 -all,Not found,v=DMARC1; p=none
transitions.com,Live (HTTPS),Not found,Not found,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc-analysts@transitions.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
towerhotelwaterford.com,Live (HTTPS),Not found,Not found,Not found
forensicscience.ie,Live (HTTP),Not found,Not found,Not found
lenmacservices.com,No response,Not found,Not found,Not found
junction14mayfield.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none; fo=1;rua=mailto:rua+junction14mayfield.ie@dmarc.barracudanetworks.com; ruf=mailto:ruf+junction14mayfield.ie@dmarc.barracudanetworks.com
thebutlerspantry.ie,Live (HTTP),v=spf1 include:zohomail.eu ~allv=spf1 +a +mx +ip4:158.220.94.145 ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuBU5asaMPEO+M6vGw5L24jitJVOw8GuwtPIM+Afh1qb0g0DsnyQvyQHKfNSVKFYrzwm7236sy9mcLMHF0xVOhFpK4IycclaPDx7t3tbQYUnnDHWHeU030oZp8LKdCFLyvmkqnbAVj3Hrw9fQDK+rFfS1qzRJa7nmlRyNkfRKlLiXud64aYBRgXMCqiCiXNoAl rDzFKdA2DMqm20eiiwWVXISwqouQwai6oMXTKlGCTEFZ+9yTUfeFHw0ztk+eVRTUQu2Q0P+zWud6K4twojCV3Y4sHRol/4QWVolLjsk7bO1/Sirlls0Iq2NLzDyhevZn0xyk1BzD4wve4g8LAPMKwIDAQAB;,v=DMARC1; p=none; rua=mailto:gabriel@thebutlerspantry.ie; ruf=mailto:gabriel@thebutlerspantry.ie; sp=none; adkim=r; aspf=r
